date,day_of_week,day_of_week_num,month,year,shift,shift_hour,is_weekend,is_holiday,station_id,station_factor,fuel_type,price_per_liter,predicted_demand_liters,actual_demand_liters,demand_accuracy,num_transactions,avg_liters_per_transaction,avg_wait_time_minutes,peak_wait_time_minutes,tank_capacity_liters,stock_before_liters,stock_after_liters,stock_percentage,alert_status,recommended_staff,temperature_celsius,rainfall_mm,revenue_lkr,seasonal_factor,shift_multiplier,weekend_multiplier,holiday_multiplier,weather_multiplier
2024-06-01,Saturday,5,6,2024,morning,8,1,0,Station_E,0.8,Super_Diesel,416.08,994.18,1002.9,99.12,24,41.79,8.7,13.0,20000,13817.48,12814.58,64.1,normal,3,27.5,107.3,417288.77,1.15,1.3,1.25,1.0,0.95
2023-11-01,Wednesday,2,11,2023,evening,20,0,0,Station_D,1.1,Petrol_92,375.4,1038.12,756.98,72.92,17,44.53,5.0,5.0,20000,13754.83,12997.85,65.0,normal,2,27.0,36.7,284166.63,0.74,0.85,1.0,1.0,1.0
2022-11-20,Sunday,6,11,2022,afternoon,14,1,0,Station_D,1.1,Petrol_92,379.77,1526.65,1627.99,93.36,42,38.76,7.3,7.3,15000,13131.88,11503.89,76.7,normal,4,29.2,23.2,618259.29,0.74,1.0,1.25,1.0,1.0
2024-12-17,Tuesday,1,12,2024,evening,20,0,0,Station_A,1.2,Petrol_95,445.25,780.3,863.23,89.37,23,37.53,6.8,6.8,10000,7758.95,6895.72,69.0,normal,2,28.1,0.0,384355.79,0.85,0.85,1.0,1.0,1.0
2023-06-23,Friday,4,6,2023,afternoon,14,0,0,Station_A,1.2,Petrol_92,380.26,2070.0,2154.92,95.9,58,37.15,8.7,8.7,20000,13512.61,11357.69,56.8,normal,5,28.8,93.0,819421.24,1.15,1.0,1.0,1.0,1.0
2023-01-17,Tuesday,1,1,2023,morning,8,0,0,Station_C,0.9,Super_Diesel,421.32,819.0,805.78,98.39,20,40.29,7.6,11.4,15000,8978.61,8172.83,54.5,normal,2,25.2,0.0,339494.49,1.0,1.3,1.0,1.0,1.0
2023-12-25,Monday,0,12,2023,morning,8,0,1,Station_C,0.9,Petrol_92,384.24,2386.8,2017.44,84.52,46,43.86,8.4,12.6,15000,10339.86,8322.42,55.5,normal,5,26.9,4.5,775177.15,0.85,1.3,1.0,1.6,1.0
2023-04-17,Monday,0,4,2023,afternoon,14,0,0,Station_E,0.8,Diesel,359.57,1872.0,1702.7,90.96,45,37.84,6.8,6.8,15000,11582.13,9879.43,65.9,normal,4,28.3,0.0,612236.24,1.3,1.0,1.0,1.0,1.0
2023-04-15,Saturday,5,4,2023,evening,20,1,0,Station_A,1.2,Petrol_95,454.56,1491.75,1567.2,94.94,38,41.24,10.0,10.0,10000,7063.4,5496.2,55.0,normal,4,29.8,13.3,712380.5,1.3,0.85,1.25,1.0,1.0
2024-02-16,Friday,4,2,2024,evening,20,0,0,Station_A,1.2,Petrol_95,449.69,1055.7,1283.8,78.39,33,38.9,8.7,8.7,10000,7294.73,6010.93,60.1,normal,3,27.4,0.0,577317.84,1.15,0.85,1.0,1.0,1.0
2022-10-12,Wednesday,2,10,2022,morning,8,0,0,Station_C,0.9,Petrol_95,452.28,700.24,1070.57,47.11,28,38.23,7.8,11.7,10000,7448.9,6378.33,63.8,normal,3,21.3,106.7,484202.33,0.7,1.3,1.0,1.0,0.95
2022-08-20,Saturday,5,8,2022,morning,8,1,0,Station_A,1.2,Super_Diesel,418.04,1102.24,827.44,75.07,21,39.4,7.7,11.6,10000,8103.32,7275.88,72.8,normal,2,27.9,142.3,345899.42,0.85,1.3,1.25,1.0,0.95
2023-11-04,Saturday,5,11,2023,morning,8,1,0,Station_C,0.9,Diesel,361.89,1948.56,2325.68,80.65,54,43.07,8.2,12.3,20000,16127.47,13801.79,69.0,normal,5,22.3,96.5,841644.68,0.74,1.3,1.25,1.0,1.0
2024-06-10,Monday,0,6,2024,evening,20,0,0,Station_A,1.2,Super_Diesel,416.0,780.04,851.01,90.9,19,44.79,7.9,7.9,20000,12240.26,11389.25,56.9,normal,2,27.6,160.0,354024.34,1.15,0.85,1.0,1.0,0.95
2024-02-13,Tuesday,1,2,2024,morning,8,0,0,Station_D,1.1,Super_Diesel,421.15,1151.15,1339.3,83.66,36,37.2,10.7,16.0,20000,15323.74,13984.44,69.9,normal,3,26.7,0.0,564042.72,1.15,1.3,1.0,1.0,1.0
2023-02-13,Monday,0,2,2023,evening,20,0,0,Station_D,1.1,Diesel,356.34,1935.45,1653.41,85.43,37,44.69,6.7,6.7,20000,16906.93,15253.52,76.3,normal,4,30.6,0.0,589174.98,1.15,0.85,1.0,1.0,1.0
2022-09-03,Saturday,5,9,2022,morning,8,1,0,Station_A,1.2,Petrol_95,448.16,1299.04,1406.31,91.74,31,45.36,9.3,14.0,15000,11524.92,10118.61,67.5,normal,3,21.9,71.2,630254.64,0.74,1.3,1.25,1.0,1.0
2022-10-03,Monday,0,10,2022,afternoon,14,0,0,Station_C,0.9,Petrol_95,453.91,567.0,552.86,97.51,15,36.86,5.5,5.5,15000,9333.03,8780.17,58.5,normal,2,23.2,63.9,250948.82,0.7,1.0,1.0,1.0,1.0
2023-10-14,Saturday,5,10,2023,evening,20,1,0,Station_A,1.2,Petrol_92,376.1,1271.81,1399.71,89.94,34,41.17,6.7,6.7,10000,6232.09,4832.38,48.3,normal,3,23.8,129.3,526433.91,0.7,0.85,1.25,1.0,0.95
2022-04-06,Wednesday,2,4,2022,morning,8,0,0,Station_E,0.8,Diesel,363.54,2433.6,2570.15,94.39,68,37.8,8.7,13.0,15000,9672.89,7102.74,47.4,normal,5,29.1,21.5,934353.78,1.3,1.3,1.0,1.0,1.0
2022-07-29,Friday,4,7,2022,evening,20,0,0,Station_B,1.0,Petrol_92,383.25,1275.0,1241.66,97.39,30,41.39,6.3,6.3,10000,5187.94,3946.28,39.5,low,3,27.6,98.5,475865.22,1.0,0.85,1.0,1.0,1.0
2023-01-19,Thursday,3,1,2023,evening,20,0,0,Station_E,0.8,Petrol_95,447.15,612.0,622.97,98.21,15,41.53,5.8,5.8,10000,8652.42,8029.45,80.3,normal,2,29.7,7.9,278561.7,1.0,0.85,1.0,1.0,1.0
2024-01-31,Wednesday,2,1,2024,morning,8,0,0,Station_C,0.9,Super_Diesel,417.96,819.0,949.24,84.1,22,43.15,8.4,12.6,10000,8171.58,7222.34,72.2,normal,2,25.7,0.0,396746.68,1.0,1.3,1.0,1.0,1.0
2022-08-16,Tuesday,1,8,2022,morning,8,0,0,Station_B,1.0,Petrol_92,383.44,1574.63,1412.95,89.73,40,35.32,6.8,10.2,15000,12557.25,11144.3,74.3,normal,3,28.9,134.9,541777.71,0.85,1.3,1.0,1.0,0.95
2022-09-03,Saturday,5,9,2022,evening,20,1,0,Station_E,0.8,Petrol_95,450.42,566.25,468.29,82.7,11,42.57,5.1,5.1,20000,13633.31,13165.02,65.8,normal,2,21.9,71.2,210927.08,0.74,0.85,1.25,1.0,1.0
2022-05-10,Tuesday,1,5,2022,evening,20,0,0,Station_A,1.2,Petrol_95,452.99,1098.68,1073.94,97.75,28,38.36,7.8,7.8,10000,7979.31,6905.37,69.1,normal,3,31.8,112.3,486488.68,1.26,0.85,1.0,1.0,0.95
2023-01-22,Sunday,6,1,2023,afternoon,14,1,0,Station_D,1.1,Petrol_95,448.22,1237.5,1313.73,93.84,36,36.49,8.8,8.8,10000,8602.11,7288.38,72.9,normal,3,29.4,0.0,588833.49,1.0,1.0,1.25,1.0,1.0
2022-09-19,Monday,0,9,2022,afternoon,14,0,0,Station_A,1.2,Petrol_92,381.62,1265.73,1283.41,98.6,29,44.26,6.4,6.4,20000,17730.75,16447.34,82.2,normal,3,25.9,113.9,489769.86,0.74,1.0,1.0,1.0,0.95
2023-09-11,Monday,0,9,2023,afternoon,14,0,0,Station_A,1.2,Super_Diesel,423.41,590.67,385.66,65.29,9,42.85,5.2,5.2,10000,7001.0,6615.34,66.2,normal,2,27.6,107.4,163293.66,0.74,1.0,1.0,1.0,0.95
2022-07-25,Monday,0,7,2022,morning,8,0,0,Station_E,0.8,Super_Diesel,422.01,691.6,751.51,91.34,18,41.75,7.3,11.0,20000,10601.1,9849.59,49.2,normal,2,25.0,162.7,317142.29,1.0,1.3,1.0,1.0,0.95
2024-12-05,Thursday,3,12,2024,morning,8,0,0,Station_E,0.8,Petrol_95,447.08,795.6,1146.12,55.94,26,44.08,8.1,12.1,10000,6655.46,5509.34,55.1,normal,3,27.6,0.0,512409.65,0.85,1.3,1.0,1.0,1.0
2022-11-25,Friday,4,11,2022,afternoon,14,0,0,Station_E,0.8,Petrol_95,445.05,532.94,541.87,98.32,13,41.68,5.4,5.4,20000,18088.94,17547.07,87.7,normal,2,25.5,92.1,241160.73,0.74,1.0,1.0,1.0,1.0
2023-11-16,Thursday,3,11,2023,morning,8,0,0,Station_D,1.1,Petrol_95,446.94,952.63,752.7,79.01,18,41.82,6.3,9.4,15000,14137.41,13384.71,89.2,normal,2,26.1,77.1,336409.92,0.74,1.3,1.0,1.0,1.0
2022-05-03,Tuesday,1,5,2022,afternoon,14,0,0,Station_A,1.2,Petrol_92,377.17,2267.65,2033.83,89.69,52,39.11,8.4,8.4,20000,15460.33,13426.5,67.1,normal,5,29.2,0.0,767106.27,1.26,1.0,1.0,1.0,1.0
2022-01-08,Saturday,5,1,2022,afternoon,14,1,0,Station_C,0.9,Diesel,363.85,2025.0,2190.83,91.81,51,42.96,7.9,7.9,10000,6736.72,4545.89,45.5,normal,5,31.5,0.0,797123.68,1.0,1.0,1.25,1.0,1.0
2022-11-10,Thursday,3,11,2022,morning,8,0,0,Station_D,1.1,Diesel,356.01,1905.26,1897.99,99.62,44,43.14,7.2,10.8,15000,10301.63,8403.64,56.0,normal,4,25.2,9.7,675708.97,0.74,1.3,1.0,1.0,1.0
2022-06-06,Monday,0,6,2022,morning,8,0,0,Station_B,1.0,Super_Diesel,418.63,1046.5,901.13,86.11,24,37.55,8.1,12.1,10000,6226.58,5325.45,53.3,normal,2,24.9,52.0,377242.95,1.15,1.3,1.0,1.0,1.0
2024-12-08,Sunday,6,12,2024,afternoon,14,1,0,Station_B,1.0,Diesel,359.34,1912.5,1512.7,79.1,36,42.02,6.4,6.4,10000,6890.61,5377.91,53.8,normal,4,26.6,0.0,543580.06,0.85,1.0,1.25,1.0,1.0
2023-02-18,Saturday,5,2,2023,evening,20,1,0,Station_E,0.8,Petrol_92,380.01,1466.25,1032.91,70.45,28,36.89,5.8,5.8,20000,14999.78,13966.87,69.8,normal,3,31.9,2.8,392518.77,1.15,0.85,1.25,1.0,1.0
2022-05-08,Sunday,6,5,2022,morning,8,1,0,Station_B,1.0,Super_Diesel,418.55,1433.03,1427.04,99.58,34,41.97,11.2,16.8,20000,17547.59,16120.55,80.6,normal,3,34.1,39.4,597288.84,1.26,1.3,1.25,1.0,1.0
2024-08-05,Monday,0,8,2024,evening,20,0,0,Station_E,0.8,Petrol_92,377.64,823.65,999.26,78.68,27,37.01,5.7,5.7,20000,18164.35,17165.09,85.8,normal,2,21.7,143.1,377356.54,0.85,0.85,1.0,1.0,0.95
2024-07-31,Wednesday,2,7,2024,evening,20,0,0,Station_C,0.9,Petrol_95,454.59,654.07,833.05,72.64,20,41.65,6.7,6.7,10000,5968.46,5135.41,51.4,normal,2,27.9,147.5,378698.22,1.0,0.85,1.0,1.0,0.95
2022-07-07,Thursday,3,7,2022,afternoon,14,0,0,Station_C,0.9,Diesel,356.01,1539.0,1339.54,87.04,30,44.65,6.0,6.0,20000,14341.74,13002.2,65.0,normal,3,25.5,162.6,476893.4,1.0,1.0,1.0,1.0,0.95
2023-02-02,Thursday,3,2,2023,evening,20,0,0,Station_B,1.0,Petrol_95,449.88,879.75,862.54,98.04,21,41.07,6.8,6.8,20000,17233.22,16370.68,81.9,normal,2,30.4,0.0,388043.53,1.15,0.85,1.0,1.0,1.0
2023-12-03,Sunday,6,12,2023,morning,8,1,0,Station_A,1.2,Petrol_95,450.92,1491.75,1465.8,98.26,38,38.57,9.5,14.2,20000,15839.43,14373.63,71.9,normal,3,27.6,10.5,660960.03,0.85,1.3,1.25,1.0,1.0
2024-12-16,Monday,0,12,2024,morning,8,0,0,Station_D,1.1,Petrol_95,446.15,1093.95,1021.3,93.36,28,36.48,7.5,11.2,15000,11689.49,10668.19,71.1,normal,3,26.3,42.7,455656.85,0.85,1.3,1.0,1.0,1.0
2023-02-08,Wednesday,2,2,2023,morning,8,0,0,Station_E,0.8,Super_Diesel,418.66,837.2,749.35,89.51,17,44.08,7.3,11.0,15000,14180.65,13431.3,89.5,normal,2,33.1,0.0,313726.37,1.15,1.3,1.0,1.0,1.0
2022-06-06,Monday,0,6,2022,afternoon,14,0,0,Station_A,1.2,Petrol_95,445.78,1242.0,1134.41,91.34,27,42.02,8.0,8.0,20000,16802.83,15668.42,78.3,normal,3,24.9,52.0,505699.09,1.15,1.0,1.0,1.0,1.0
2023-11-15,Wednesday,2,11,2023,afternoon,14,0,0,Station_B,1.0,Super_Diesel,419.17,518.13,532.35,97.26,13,40.95,6.0,6.0,10000,7129.77,6597.42,66.0,normal,2,25.1,55.8,223143.4,0.74,1.0,1.0,1.0,1.0
2024-05-05,Sunday,6,5,2024,afternoon,14,1,0,Station_C,0.9,Petrol_95,451.0,1275.56,1281.08,99.57,32,40.03,8.7,8.7,10000,9421.51,8140.43,81.4,normal,3,24.5,39.1,577769.78,1.26,1.0,1.25,1.0,1.0
2022-05-10,Tuesday,1,5,2022,morning,8,0,0,Station_A,1.2,Super_Diesel,421.5,1306.92,1381.97,94.26,36,38.39,10.9,16.4,20000,14898.44,13516.47,67.6,normal,3,31.8,112.3,582504.21,1.26,1.3,1.0,1.0,0.95
2024-10-27,Sunday,6,10,2024,afternoon,14,1,0,Station_E,0.8,Petrol_95,447.07,630.0,749.98,80.96,17,44.12,6.3,6.3,20000,17053.05,16303.07,81.5,normal,2,24.7,84.1,335290.21,0.7,1.0,1.25,1.0,1.0
2024-10-17,Thursday,3,10,2024,afternoon,14,0,0,Station_B,1.0,Petrol_95,445.04,598.5,326.58,54.57,8,40.82,4.5,4.5,15000,11040.8,10714.22,71.4,normal,2,23.6,119.8,145339.73,0.7,1.0,1.0,1.0,0.95
2023-11-16,Thursday,3,11,2023,morning,8,0,0,Station_A,1.2,Petrol_92,380.25,1732.05,1846.89,93.37,42,43.97,7.9,11.9,15000,9056.74,7209.85,48.1,normal,4,26.1,77.1,702272.21,0.74,1.3,1.0,1.0,1.0
2024-02-26,Monday,0,2,2024,morning,8,0,0,Station_D,1.1,Petrol_92,375.18,2466.75,2049.76,83.1,47,43.61,8.5,12.8,10000,9072.77,7023.01,70.2,normal,5,32.2,0.0,769027.63,1.15,1.3,1.0,1.0,1.0
2023-11-01,Wednesday,2,11,2023,morning,8,0,0,Station_A,1.2,Petrol_92,379.92,1732.05,1318.67,76.13,30,43.96,6.5,9.8,20000,17580.84,16262.17,81.3,normal,3,27.0,36.7,500988.82,0.74,1.3,1.0,1.0,1.0
2023-04-03,Monday,0,4,2023,afternoon,14,0,0,Station_E,0.8,Diesel,356.4,1872.0,1712.93,91.5,44,38.93,6.8,6.8,15000,13098.57,11385.64,75.9,normal,4,28.3,12.8,610493.34,1.3,1.0,1.0,1.0,1.0
2024-02-16,Friday,4,2,2024,afternoon,14,0,0,Station_C,0.9,Petrol_92,380.57,1552.5,2024.34,69.61,50,40.49,8.4,8.4,20000,11711.4,9687.06,48.4,normal,5,27.4,0.0,770395.91,1.15,1.0,1.0,1.0,1.0
2024-06-26,Wednesday,2,6,2024,evening,20,0,0,Station_A,1.2,Petrol_95,447.87,1002.92,1133.43,86.99,26,43.59,8.0,8.0,10000,7858.93,6725.5,67.3,normal,3,28.0,135.4,507623.83,1.15,0.85,1.0,1.0,0.95
2023-12-13,Wednesday,2,12,2023,morning,8,0,0,Station_C,0.9,Super_Diesel,415.33,696.15,549.46,78.93,12,45.79,6.1,9.1,15000,12467.37,11917.91,79.5,normal,2,29.0,34.1,228209.06,0.85,1.3,1.0,1.0,1.0
2024-01-05,Friday,4,1,2024,afternoon,14,0,0,Station_D,1.1,Petrol_92,378.14,1650.0,1531.19,92.8,41,37.35,7.1,7.1,15000,13037.89,11506.7,76.7,normal,4,24.0,0.0,579007.26,1.0,1.0,1.0,1.0,1.0
2023-10-17,Tuesday,1,10,2023,afternoon,14,0,0,Station_D,1.1,Super_Diesel,420.66,512.05,447.32,87.36,11,40.67,5.6,5.6,15000,13922.24,13474.92,89.8,normal,2,21.5,131.2,188168.05,0.7,1.0,1.0,1.0,0.95
2024-08-18,Sunday,6,8,2024,evening,20,1,0,Station_B,1.0,Petrol_95,445.63,772.17,696.74,90.23,19,36.67,6.1,6.1,15000,8175.11,7478.37,49.9,normal,2,30.2,141.3,310488.82,0.85,0.85,1.25,1.0,0.95
2023-04-02,Sunday,6,4,2023,evening,20,1,0,Station_B,1.0,Petrol_92,381.03,2071.88,2185.62,94.51,55,39.74,8.8,8.8,20000,15389.54,13203.92,66.0,normal,5,28.6,10.6,832781.0,1.3,0.85,1.25,1.0,1.0
2023-10-13,Friday,4,10,2023,afternoon,14,0,0,Station_A,1.2,Petrol_95,449.34,718.2,747.63,95.9,21,35.6,6.3,6.3,10000,8665.19,7917.56,79.2,normal,2,24.5,111.2,335939.31,0.7,1.0,1.0,1.0,0.95
2023-07-12,Wednesday,2,7,2023,evening,20,0,0,Station_C,0.9,Diesel,364.83,1377.0,1216.63,88.35,28,43.45,5.7,5.7,15000,8279.25,7062.62,47.1,normal,3,28.7,62.4,443864.43,1.0,0.85,1.0,1.0,1.0
2023-09-05,Tuesday,1,9,2023,afternoon,14,0,0,Station_D,1.1,Diesel,363.7,1392.3,1335.67,95.93,31,43.09,6.0,6.0,20000,16699.43,15363.76,76.8,normal,3,24.2,176.5,485789.61,0.74,1.0,1.0,1.0,0.95
2024-07-24,Wednesday,2,7,2024,evening,20,0,0,Station_C,0.9,Petrol_95,452.58,654.07,535.41,81.86,15,35.69,5.4,5.4,15000,9411.32,8875.91,59.2,normal,2,25.7,119.5,242318.15,1.0,0.85,1.0,1.0,0.95
2024-01-30,Tuesday,1,1,2024,afternoon,14,0,0,Station_A,1.2,Petrol_92,384.15,1800.0,1835.24,98.04,51,35.99,7.9,7.9,15000,10537.88,8702.64,58.0,normal,4,26.0,0.0,705001.67,1.0,1.0,1.0,1.0,1.0
2022-06-26,Sunday,6,6,2022,evening,20,1,0,Station_B,1.0,Petrol_92,381.86,1741.17,1819.84,95.48,48,37.91,7.9,7.9,20000,18648.94,16829.1,84.1,normal,4,24.1,116.5,694918.96,1.15,0.85,1.25,1.0,0.95
2023-07-15,Saturday,5,7,2023,evening,20,1,0,Station_D,1.1,Petrol_92,377.51,1665.47,1701.24,97.85,42,40.51,7.5,7.5,10000,9024.05,7322.81,73.2,normal,4,24.3,105.0,642236.03,1.0,0.85,1.25,1.0,0.95
2024-06-15,Saturday,5,6,2024,evening,20,1,0,Station_D,1.1,Super_Diesel,423.55,940.84,983.95,95.42,23,42.78,8.6,8.6,10000,9264.61,8280.66,82.8,normal,2,29.9,47.5,416752.22,1.15,0.85,1.25,1.0,1.0
2023-05-08,Monday,0,5,2023,morning,8,0,0,Station_B,1.0,Petrol_95,446.78,1473.97,1845.35,74.8,45,41.01,11.2,16.8,15000,9847.26,8001.91,53.3,normal,4,30.4,40.5,824464.96,1.26,1.3,1.0,1.0,1.0
2024-04-11,Thursday,3,4,2024,morning,8,0,0,Station_A,1.2,Diesel,359.71,3650.4,3948.93,91.82,93,42.46,11.8,17.7,20000,13510.06,9561.13,47.8,normal,5,28.0,0.0,1420468.56,1.3,1.3,1.0,1.0,1.0
2022-02-20,Sunday,6,2,2022,evening,20,1,0,Station_C,0.9,Diesel,358.58,1979.44,1194.55,60.35,28,42.66,5.7,5.7,20000,15306.11,14111.56,70.6,normal,3,28.2,0.0,428341.36,1.15,0.85,1.25,1.0,1.0
2024-05-21,Tuesday,1,5,2024,evening,20,0,0,Station_D,1.1,Super_Diesel,422.77,824.54,988.59,80.1,22,44.94,8.6,8.6,15000,12024.81,11036.22,73.6,normal,2,28.9,34.5,417947.56,1.26,0.85,1.0,1.0,1.0
2023-05-15,Monday,0,5,2023,morning,8,0,0,Station_A,1.2,Petrol_92,377.85,2947.95,2747.93,93.21,72,38.17,10.3,15.4,20000,10348.11,7600.18,38.0,low,5,26.0,70.4,1038300.21,1.26,1.3,1.0,1.0,1.0
2023-05-17,Wednesday,2,5,2023,morning,8,0,0,Station_B,1.0,Petrol_95,449.63,1473.97,1364.69,92.59,30,45.49,9.1,13.6,20000,13770.39,12405.7,62.0,normal,3,30.7,0.0,613605.81,1.26,1.3,1.0,1.0,1.0
2024-10-03,Thursday,3,10,2024,afternoon,14,0,0,Station_D,1.1,Super_Diesel,417.52,512.05,695.58,64.16,16,43.47,7.0,7.0,15000,12060.09,11364.51,75.8,normal,2,25.5,125.4,290421.11,0.7,1.0,1.0,1.0,0.95
2023-08-03,Thursday,3,8,2023,morning,8,0,0,Station_D,1.1,Super_Diesel,423.02,808.31,856.9,93.99,23,37.26,7.9,11.9,10000,8629.52,7772.62,77.7,normal,2,21.7,190.9,362482.49,0.85,1.3,1.0,1.0,0.95
2023-06-12,Monday,0,6,2023,evening,20,0,0,Station_E,0.8,Diesel,359.51,1407.6,1245.05,88.45,28,44.47,5.8,5.8,15000,7991.16,6746.11,45.0,normal,3,26.1,7.5,447607.8,1.15,0.85,1.0,1.0,1.0
2024-09-11,Wednesday,2,9,2024,afternoon,14,0,0,Station_A,1.2,Diesel,356.28,1598.82,1371.04,85.75,34,40.32,6.0,6.0,20000,11172.95,9801.91,49.0,normal,3,24.0,91.3,488468.51,0.74,1.0,1.0,1.0,1.0
2023-08-26,Saturday,5,8,2023,afternoon,14,1,0,Station_C,0.9,Super_Diesel,419.36,635.91,558.2,87.78,14,39.87,6.2,6.2,15000,9590.17,9031.97,60.2,normal,2,25.3,215.7,234084.95,0.85,1.0,1.25,1.0,0.95
2022-08-11,Thursday,3,8,2022,morning,8,0,0,Station_A,1.2,Petrol_92,383.94,1889.55,1717.0,90.87,42,40.88,7.6,11.4,15000,7709.5,5992.5,40.0,normal,4,24.5,115.7,659217.12,0.85,1.3,1.0,1.0,0.95
2024-12-31,Tuesday,1,12,2024,morning,8,0,0,Station_E,0.8,Super_Diesel,415.46,618.8,793.59,71.75,20,39.68,7.5,11.2,10000,7895.49,7101.9,71.0,normal,2,25.8,33.8,329702.84,0.85,1.3,1.0,1.0,1.0
2022-04-23,Saturday,5,4,2022,morning,8,1,0,Station_B,1.0,Petrol_92,383.3,3168.75,2868.95,90.54,69,41.58,10.7,16.0,10000,7882.64,5013.69,50.1,normal,5,26.0,32.5,1099655.07,1.3,1.3,1.25,1.0,1.0
2024-02-18,Sunday,6,2,2024,morning,8,1,0,Station_C,0.9,Diesel,364.72,3027.38,3133.3,96.5,72,43.52,10.0,15.0,20000,13973.54,10840.24,54.2,normal,5,30.0,0.0,1142784.39,1.15,1.3,1.25,1.0,1.0
2023-07-19,Wednesday,2,7,2023,afternoon,14,0,0,Station_D,1.1,Diesel,355.47,1881.0,1592.98,84.69,39,40.85,6.5,6.5,20000,11017.03,9424.05,47.1,normal,4,24.4,126.3,566260.09,1.0,1.0,1.0,1.0,0.95
2023-01-24,Tuesday,1,1,2023,afternoon,14,0,0,Station_D,1.1,Petrol_95,454.47,990.0,979.54,98.94,23,42.59,7.4,7.4,10000,5696.11,4716.57,47.2,normal,2,28.4,0.0,445174.5,1.0,1.0,1.0,1.0,1.0
2024-08-25,Sunday,6,8,2024,morning,8,1,0,Station_D,1.1,Petrol_95,448.78,1299.07,1102.93,84.9,31,35.58,7.9,11.9,15000,10348.23,9245.3,61.6,normal,3,24.8,173.6,494976.43,0.85,1.3,1.25,1.0,0.95
2024-11-03,Sunday,6,11,2024,afternoon,14,1,0,Station_C,0.9,Diesel,358.76,1498.89,1552.84,96.4,36,43.13,6.5,6.5,10000,6639.04,5086.2,50.9,normal,4,26.0,40.5,557089.18,0.74,1.0,1.25,1.0,1.0
2024-11-13,Wednesday,2,11,2024,evening,20,0,0,Station_D,1.1,Petrol_95,450.57,622.87,858.06,62.24,21,40.86,6.8,6.8,10000,5435.65,4577.59,45.8,normal,2,26.9,23.4,386612.81,0.74,0.85,1.0,1.0,1.0
2024-08-26,Monday,0,8,2024,evening,20,0,0,Station_E,0.8,Diesel,359.34,988.38,1208.33,77.75,29,41.67,5.7,5.7,15000,11845.14,10636.81,70.9,normal,3,24.7,181.2,434199.5,0.85,0.85,1.0,1.0,0.95
2022-07-22,Friday,4,7,2022,afternoon,14,0,0,Station_D,1.1,Petrol_95,446.08,940.5,744.59,79.17,20,37.23,6.3,6.3,15000,8864.91,8120.32,54.1,normal,2,24.0,156.2,332145.09,1.0,1.0,1.0,1.0,0.95
2023-05-02,Tuesday,1,5,2023,evening,20,0,0,Station_D,1.1,Diesel,361.36,2120.26,1706.11,80.47,40,42.65,6.8,6.8,15000,13654.57,11948.46,79.7,normal,4,32.3,95.5,616516.91,1.26,0.85,1.0,1.0,1.0
2022-12-31,Saturday,5,12,2022,evening,20,1,0,Station_D,1.1,Super_Diesel,416.89,695.41,625.18,89.9,15,41.68,6.6,6.6,20000,11588.67,10963.49,54.8,normal,2,26.3,39.4,260633.55,0.85,0.85,1.25,1.0,1.0
2022-09-08,Thursday,3,9,2022,evening,20,0,0,Station_D,1.1,Diesel,362.74,1183.46,1376.89,83.66,38,36.23,6.1,6.1,20000,10335.72,8958.83,44.8,normal,3,23.8,169.3,499453.51,0.74,0.85,1.0,1.0,0.95
2023-05-16,Tuesday,1,5,2023,morning,8,0,0,Station_E,0.8,Diesel,364.81,2358.36,2074.51,87.96,52,39.89,7.6,11.4,20000,15789.55,13715.04,68.6,normal,5,25.9,77.5,756796.06,1.26,1.3,1.0,1.0,1.0
2024-02-09,Friday,4,2,2024,evening,20,0,0,Station_C,0.9,Petrol_92,384.89,1319.62,1429.08,91.71,34,42.03,6.8,6.8,15000,7705.19,6276.11,41.8,normal,3,26.6,0.0,550043.09,1.15,0.85,1.0,1.0,1.0
2023-10-13,Friday,4,10,2023,evening,20,0,0,Station_C,0.9,Diesel,359.05,915.7,968.8,94.2,24,40.37,5.2,5.2,20000,14287.19,13318.39,66.6,normal,2,24.5,111.2,347852.0,0.7,0.85,1.0,1.0,0.95
2024-08-27,Tuesday,1,8,2024,evening,20,0,0,Station_D,1.1,Super_Diesel,420.09,528.51,453.62,85.83,12,37.8,5.6,5.6,20000,14661.37,14207.75,71.0,normal,2,22.9,128.5,190562.03,0.85,0.85,1.0,1.0,0.95
2022-09-25,Sunday,6,9,2022,afternoon,14,1,0,Station_C,0.9,Diesel,357.73,1423.95,1210.45,85.01,33,36.68,5.7,5.7,10000,9217.05,8006.6,80.1,normal,3,24.7,147.5,433017.23,0.74,1.0,1.25,1.0,0.95
2022-10-13,Thursday,3,10,2022,morning,8,0,0,Station_C,0.9,Petrol_92,377.86,1167.08,1277.99,90.5,32,39.94,6.4,9.6,15000,13560.79,12282.8,81.9,normal,3,22.0,129.9,482904.44,0.7,1.3,1.0,1.0,0.95
2024-06-15,Saturday,5,6,2024,morning,8,1,0,Station_A,1.2,Diesel,359.0,4036.5,4591.32,86.25,109,42.12,13.2,19.8,10000,6071.39,1480.07,14.8,critical,5,29.9,47.5,1648290.08,1.15,1.3,1.25,1.0,1.0
2024-09-23,Monday,0,9,2024,morning,8,0,0,Station_A,1.2,Diesel,356.46,1974.54,2182.86,89.45,60,36.38,7.9,11.9,20000,13995.8,11812.94,59.1,normal,5,26.1,110.3,778101.63,0.74,1.3,1.0,1.0,0.95
